Be3,Qc2, Rc1,Nxf3+, gxf3,Qxc1+, Bxc1,Kb8, Be3,b6, b3,e5, dxe6,{Black resigns} 1-0
Rhb1,Rxb1, Rxb1,e6, Rc1,Kd7, Bb6,Ke8, Rc7,g6, Rxb7,Bh6+, Ke2,{Black resigns} 1-0
a3,Qa5, b4,Nxe4, fxe4,Rxc4, Bxc4,Bxc4, bxa5,bxa5, Nd5,Bd8, Rb8,{Black resigns} 1-0
Na3,Qa6, Be2,Qc6, Bb5,Bd7, Bxc6,Bxc6, c4,O-O-O, d5,e6, Qb3,{Black resigns} 1-0
fxg4,hxg4, Kc4,Kg5, Bd7,Kh6, Bxe6,Kg5, Bc8,Kf6, Bxg4,d5+, Kxd5,{Black resigns} 1-0
Rc3,g6, Rc6,Ke7, Bd8+,Kxd8, Kxf6,Kd7, Kxg6,e4, Kf5,e3, Kf4,{Black resigns} 1-0
Qe6+,Qxe6, Rxe6,Kf7, Rd6,Re8, Bg5,h6, Bxh6,Rh8, Bg5,Re8, Kf2,{Black resigns} 1-0
Nxc1,Kd4, Ne2+,Kd5, Ke3,h5, Ng3,h4, Nxf5,h3, Nd4,a5, Nf3,{Black resigns} 1-0
O-O,Bxf2+, Rxf2,Nxf2, Nc6+,Be6, Nxd8,Kxd8, Qxf2,dxc4, d3,cxd3, Qd4+,{Black resigns} 1-0
Kb8,f5, Ka7,Bc4, b7,Kg3, b8=Q+,f4, Kb6,g5, Kc5,Be6, Kd4,{Black resigns} 1-0
Bc4,Qg4, Be2,Qe6, Bb5+,c6, Rxe6,Bxe6, Bc4,Bxc4, Nxc4,Rd8, Qf3,{Black resigns} 1-0
Kd2,Ra3, Ra4,Rxa4, Bxa4,e6, a7,exf5, exf5,g4, a8=Q,h5, Bd7,{Black resigns} 1-0
Be3,b6, Kf2,e5, Rc1,e6, Rc7+,Be7, Rxa7,Rb8, a4,d5, a5,{Black resigns} 1-0
Kf4,Kd3, Kg5,Kc4, Kh6,Kd3, Kxh7,Ke4, Kg7,Kf4, h6,Ke5, h7,{Black resigns} 1-0
Bf4,e3, Bxe3,Ke4, Bd4,Kf5, Kh4,Kf4, g3+,Kf3, Bg7,Ke3, Kxg4,{Black resigns} 1-0
Kxh6,Kf4, f6,Kxe3, f7,Kd4, f8=Q,Kxd5, Qa8+,Kd4, Qxa6,d5, Qxb5,{Black resigns} 1-0
Bd5,Kg6, h4,d2, Rh2,Kh5, Rxd2,Re7, Rh2,Ng4, Rh3,Kg6, Kb4,{Black resigns} 1-0
Qe2,Bd4, Rb1,Bb6, Bg5,Rxf3, Qxf3,Qxg5, Qf7+,Kh8, Qf8+,Rxf8, Rxf8#,{Black checkmated} 1-0
Kb1,Rd2, Rxb7,Rxg2, f7,Bc2+, Ka2,Bb1+, Kxb1,Rf2, Rxf2,Bxf2, f8=Q+,{Black resigns} 1-0
Nd4,Rf6, Kf2,Rf7, Kf3,Kg7, Rxf4,Rd7, g4,Kg6, h4,Ra8, Rf5,{Black resigns} 1-0
b7,Rb2, Kc6,Rb4, c5,Kd2, Kc7,Kc3, c6,Rb1, b8=Q,Rxb8, Kxb8,{Black resigns} 1-0
d5,Nxd5, exd5,Bxd5, Nc3,Qb4, Nxd5,Qb5, Nc3,Qb4, Bd2,cxb3, cxb3,{Black resigns} 1-0
fxe5,Qh5, h3,Bxe5, dxe5,f5, hxg4,fxg4, Bd2,Kh8, Qe2,Qxe5, Rxf8+,{Black resigns} 1-0
d5,Bxh2+, Kxh2,Qd6+, Kg1,Nxd5, Qxf7+,Kh8, Nxd5,Qxd5, Bd2,Re5, Qf6+,{Black resigns} 1-0
Rxb4,e3, fxe3,Rc8, Ra4,Rc3, Kf2,Rc2+, Re2,Rc1, Rxa3,Kh7, h4,{Black resigns} 1-0
Rc6,Bd5, Rc5,Kg6, Nc3,Kh5, Rxd5,Rxd5, Nxd5,Kg6, g3,fxg3+, Kxg3,{Black resigns} 1-0
f4,Kxd4, f5,Ke5, f6,c5, f7,c4, f8=Q,b5, Qxh6,Kd4, Qd2+,{Black resigns} 1-0
Nxb7,Bxb7, Rab1,Rxb1, Rxb1,Bc8, Bxc6+,Qd7, Bxd7+,Bxd7, Rb8+,Bc8, Rxc8#,{Black checkmated} 1-0
Qxf6,Rf8, Qg7,b5, Nb6,Rb7, h3,Qd2, Nc8,Rxf2, Rxe7+,Kd8, Qf8+,{Black resigns} 1-0
Ra1,Qe6, Qh5,Qxf6, Rxf6,Rfe8, Rh6,Rcd8, Rxh7+,Kg8, Rh8+,Kg7, Qh6#,{Black checkmated} 1-0
b6,Kf8, b7,Rb8, a7,Rdd8, axb8=Q,Rxb8, Ra8,Ke8, Rxb8+,Kd7, Rc8,{Black resigns} 1-0
Ng6,Qc5, Re1,Rf8, Nxe7,Qxf2+, Kxf2,Rf6, Qg8+,Rf8, Ng6+,Kd8, Qxf8+,{Black resigns} 1-0
cxd4,Rxa2, Re7+,Kf8, Re1,f5, Qe3,Qg4, Qe8+,Kg7, Re7+,Kf6, Qf7#,{Black checkmated} 1-0
Qd3,Qd8, Qxd8+,Kxd8, h7,Rd2, h8=Q+,Kc7, Qe8,Kb6, Nxf7,Bxf7, Qxf7,{Black resigns} 1-0
h5,b4, h6,f4, gxf4,b3, axb3,Kxf4, h7,Ke5, h8=Q+,Ke4, Kg3,{Black resigns} 1-0
Qxd1,a5, f8=Q,Ke5, Qe8+,Kf5, Qf3+,Kg5, Qg8+,Kh6, Qf6+,Kh5, Qfg5#,{Black checkmated} 1-0
Kh3,g6, Rb5+,Rd5, Rb6,Rd7, Re3+,Kd4, Rf3,Ke4, Rfxf6,Rg7, Rbe6+,{Black resigns} 1-0
Re4,Qg5, Ree1,Qf4, c4,Nb4, axb4,Bxf3, Ndxf3,axb4, Ng4,Ra8, c5,{Black resigns} 1-0
Qd7+,Kg8, Qe8+,Kg7, Rd7+,Kh6, Qe6+,Kh5, Rxh7+,Kg5, Qe7+,Kg6, Qg7#,{Black checkmated} 1-0
Rfe1,b5, Qxa7,Bc5, dxc5,Qxe1, Rxe1,O-O, Bf4,Rfe8, Rxe8+,Rxe8, Qb6,{Black resigns} 1-0
Kf8,Ke6, Kg7,Kd5, Kxg6,Ke4, Kxh5,Kf3, Kg6,Kg4, h5,Kxg3, h6,{Black resigns} 1-0
Qf4+,Kg8, Qh4,Kf7, Rh3,Nd5, Nd2,Be2, Bxd5,Rxd5, Qf4+,Ke8, Rh8+,{Black resigns} 1-0
Bg6,Rf3+, Kg2,Kg7, Bxh5,Rd3, Bxg4,Rd5, Kh3,Kf8, Kh4,Kf7, Ra6,{Black resigns} 1-0
Qc5,Qxc5, Rxc5,Bxd3, Rd1,e6, Rc8+,Ke7, Rxd3,e5, Rdd8,e4, Bxe4,{Black resigns} 1-0
Qd1,Qg5, Qf3,Nd4, Qf4,Qxf4+, Rxf4,c5, e6,b5, e7,Re8, Bf7,{Black resigns} 1-0
Qh4+,Ke6, Qd8,Rxa2, Rfe1,Rc2, Rxe4+,Kf5, Qxd5+,Kg6, Re7,f5, Qd6+,{Black resigns} 1-0
f4,Kg4, f5,Kg5, Ke6,Kh5, f6,e1=Q+, Bxe1,Kg6, Ke7,Kf5, f7,{Black resigns} 1-0
b6,Rc6, Qa7,Rc8, b7,d5, b8=Q,Rxb8, Qxb8+,Qg8, Qxe5,Qg7, Rb1,{Black resigns} 1-0
f7,Rf8, g6,Kg7, Qe5+,Kxg6, Qg5+,Kh7, Rf6,exf6, Nxf6+,Kh8, Qh6#,{Black checkmated} 1-0
Kg2,Rb2+, Kf3,Rxh2, Rfd7,Be4+, Kxe4,Re2+, Kd5,Rd2+, Kc4,Rc2+, Kd3,{Black resigns} 1-0
Rc1+,Kb6, Qe6+,Ka5, Ra1+,Kb5, Rxa6,bxa6, Bxf6,Rh6, Qd5+,Ka4, Qc4+,{Black resigns} 1-0
g5,Ke7, g6,Rc2, g7,a1=Q, Rxa1,Rg2, Ra6,Kf7, Ra7+,Ke6, Kh7,{Black resigns} 1-0
Qd5+,Nc5, dxc5,Rd8, Qc4,Bd7, Nd5,b5, Qb4+,Ka6, a4,Kb7, axb5,{Black resigns} 1-0
e5,Nxe5, dxe5,Bxf3, Nxf3,Bc5, exf6,Qxf6, Bg5,Be7, Bxf6,Bxf6, O-O,{Black resigns} 1-0
Ke3,Kd6, Be4,Ke5, b5,Ke6, b6,Kd6, b7,Kc7, Bd5,Kb8, Bxc4,{Black resigns} 1-0
Rc1,Rxb2, Qxb7,Bd8, Rc8,g5, Rxd8+,Kg7, Rxd6,a5, Rb6,a4, Nd2,{Black resigns} 1-0
Nb3,dxe3, Bxe3,Qxd5, Bc4,Rd8, Bxd5+,Rxd5, Rad1,Re5, Qc4+,Be6, Qd3,{Black resigns} 1-0
Rh3,Qf4, Ne2,Qe3, Nc4,Rd8, Nxe3,Rxd1+, Rxd1,Ne7, b4,Nd7, c4,{Black resigns} 1-0
Ra8,Nxb5, axb5,g5, Rd1,Kg7, Rd7+,Kh8, Rdd8,Kg7, Rxg8+,Kf6, Rgc8,{Black resigns} 1-0
e5,Nxe5, dxe5,Bxf3, Nxf3,Bc5, exf6,Qxf6, Bg5,Bxf2+, Kxf2,Qxg5, Nxg5,{Black resigns} 1-0
Nxh2,Be5, dxc6,Qxc6, Nhf3,Bf4, Nf1,Bxc1, Rxc1,Qb6, b3,Qa5, Qd2,{Black resigns} 1-0
Qc8+,Kf6, Rb3,Qf5, Rf3,Qxf3, gxf3,a4, Rc4,e5, Rxa4,Rg8, Ra8,{Black resigns} 1-0
b3,Kd4, Nxa5,Kc3, Kg3,Kd4, Kf3,Kc3, Ke4,g6, f4,f5+, Ke5,{Black resigns} 1-0
Nxc6,Be2, Ne5,Qe3+, Kh1,Qd4, Re1,Bh5, Qc8+,Qd8, Qc6+,Qd7, Qxd7#,{Black checkmated} 1-0
Ne3,e5, Kh1,Kxb8, Rxf7,Qa3, Qh4,Bc5, Qc4,Bxe3, Qc7+,Ka8, Qxb7#,{Black checkmated} 1-0
g5,b5, g6,Be5, Nxe5,c5, g7,Kxe5, g8=Q,c4+, Ke3,Kxf5, Qd5+,{Black resigns} 1-0
Ng5,Bf5, Nf3,Bc8, Bd2,Be6, Bxb4,Nxb4, a3,Nd3, Ng5,Bf5, Rfd1,{Black resigns} 1-0
Re1,Kb8, f5,Bg8, Ned7+,Ka8, a5,Bf7, a6,bxa6, Qf3+,Rd5, Bc6#,{Black checkmated} 1-0
Rg3,Bxg3, fxg3,e5, Qxc7,a5, Qxb7,g6, Qb6+,Kf5, Qxa5,f6, Qd5,{Black resigns} 1-0
Nxe5,g5, Qc4,Bxf2+, Rxf2,Qf6, gxf5,Bxf5, Rxf5,Qxf5, Rf1,Qxf1+, Nxf1,{Black resigns} 1-0
Kd4,Kg5, c4,Kf6, c5,Ke6, Ke4,Kd7, Kxf4,Kc6, Kg4,Kxc5, Kxh4,{Black resigns} 1-0
Rb7,Ra8, a6,Kg7, a7,Kf6, Bb5,Rc8, c3,Rg8, Rc7,Ra8, Bc6,{Black resigns} 1-0
Kc2,Rxf3, c7,Rf2+, Kb3,Rb2+, Kxb2,Kf6, Rd7,Ke6, c8=Q,f3, Qe8+,{Black resigns} 1-0
c7,Rb7, Kd8,Rxc7, Kxc7,Ke4, a5,Kd5, a6,Ke4, a7,Kd3, Ra2,{Black resigns} 1-0
Qxa5,Rxa5, g5,Rfa8, Kh2,d5, exd5,exd5, Ne5,d4, Bd2,Rb5, Nxf7+,{Black resigns} 1-0
Bd4,Rxc4, Rab1,Bxb1, Qf7+,Kd8, Nxe6+,Kd7, Bxb6,Bd3, Rd1,Rc3, Bxa7,{Black resigns} 1-0
Kf6,Kf4, Kxg6,Ke5, Kf7,Kd6, g6,Kd5, g7,Kd4, g8=Q,Ke5, Qg5+,{Black resigns} 1-0
Bd3,Nxc3, bxc3,Qxc3+, Bd2,Qxa1, Qxa1,g6, O-O,Be7, a4,e5, dxe5,{Black resigns} 1-0
Qxh7,Qc6, Qxg6,a4, Qf5+,Kd6, Qf6,Kc5, Qf8+,Kc4, e7,b4, e8=Q,{Black resigns} 1-0
O-O,Nh6, Qb3,c6, Bxh6,Kc7, Bf4,Bd6, Nf7,Bxf4, Nxd8,Rxd8, c4,{Black resigns} 1-0
Bb2,Kc5, Bxe5,fxe5, Kd3,e4+, Kxe4,Kb4, f6,Kxc4, f7,Kxb5, f8=Q,{Black resigns} 1-0
Qc2,e5, dxe5,fxe5, Bxe5,Rd8, Qxa2,Qxa2, Rxa2,a6, h3,Kf7, Rb2,{Black resigns} 1-0
Bxf2,Qxf2, Rd1+,Ke7, Qc5+,Ke8, Qxc7,Qxe3+, Kb1,Be7, Qc8+,Bd8, Qxd8#,{Black checkmated} 1-0
a6,c4, Nxc4,Kxf3, a7,f5, a8=Q+,e4, Qb7,h6, Qh7,e3, Nxe3,{Black resigns} 1-0
f7,c1=Q, Rxc1,Kxc1, Ke7,Re2, e6,Re3, f8=Q,Re4, Qc8+,Kd2, Kf7,{Black resigns} 1-0
Bxh4,Rg6, Bxg6,Bxc3, bxc3,Kg8, Qh6,Nxd4, Nxd4,Rc8, Bh7+,Nxh7, Bxe7,{Black resigns} 1-0
cxd5,d6, Ne4,exd5, Nxf6+,gxf6, Bh6,Qe4, Qg3+,Qg6, Qxg6+,fxg6, Bxf8,{Black resigns} 1-0
O-O,Nxd4, Nxd4,Qxd4, Bxh7+,Kxh7, Qxd4,Bd7, Rad1,Rac8, Rd3,Kg8, Rg3,{Black resigns} 1-0
f6,Ra2, f7,Rf2, Nf3,d5, f8=Q,Rg2+, Kf4,Ra2, cxd5,Ra4+, Kg3,{Black resigns} 1-0
Qa7,Bc8, Qb8,Rb7, Qe5,Re6, Qxd5,Qxe1, Rfxe1,gxf4, exf4,Kg7, f5,{Black resigns} 1-0
exf5,Qxf2, fxg6+,Kg7, Qf7+,Kh6, g7,Qf1+, Kh2,Kxg5, Rg4+,Kh6, Qg6#,{Black checkmated} 1-0
Qb4,Qxc2, Rc1,Qxc1+, Bxc1,a6, Bf4,e5, Bxe5,e6, Qc4+,Kd7, Qc7+,{Black resigns} 1-0
Bd6,Kb3, Kb6,Kxb2, Bb4,Kb3, Kxa6,Kb2, Kxb5,Kc2, Kxc4,Kd2, a4,{Black resigns} 1-0
a5,h3, a6,Rc2, Rxb7,Rc6, a7,Rc8, Rb8,Rc2, a8=Q,f4, Qa6+,{Black resigns} 1-0
Rfd1,g5, hxg5,fxg5, Bxg5,Rf5, Be3,Ra5, a3,Rf5, Rxd3,h5, Rbd1,{Black resigns} 1-0
Kb5,Kd5, Kb6,Ke5, c6,Kd6, Kb7,d3, Bxd3,h5, c7,Ke5, c8=Q,{Black resigns} 1-0
e5,Nb4, Bb1,Rxc1, Qxc1,Nxa2, Bxa2,Bb4, exf6,Qxf6, Ne5,Bb5, Ndf3,{Black resigns} 1-0
e5,Nxd4, cxd4,Bxf3, Nxf3,Rac8, exd6,Qxd6, Be3,Nd5, Ne5,Nb4, Bb1,{Black resigns} 1-0
Kf2,Rc1, a6,Rc2+, Kf1,Ke4, a7,Ra2, Ra5,Rxa5, Bxa5,Ke3, a8=Q,{Black resigns} 1-0
h5,Ke5, h6,Kf6, h7,Kg7, Kb3,Kh8, Kxa3,Kg7, Kb3,Kh8, Kc4,{Black resigns} 1-0
f5,exf5+, Kxf5,Kd5, h4,g6+, Kf6,Kc6, Ke5,h6, Kxe4,g5, hxg5,{Black resigns} 1-0
dxe5,d5, exf6,dxc4, Re1+,Be6, Qxf4,Nc6, Nd2,O-O, Qg5+,Kh8, Qg7#,{Black checkmated} 1-0
Nc5+,Be5, Nd3,Qb6, Qxb6,axb6, Nxe5,Rh7, Nxg6+,Kf7, Nf4,Rh6, Kg2,{Black resigns} 1-0
Bb6,h5, c5,Ke6, c6,Kd6, c7,Kd7, Ba5,Kc8, Ke4,h4, Kxe5,{Black resigns} 1-0
Qxg5,Nbd5, Bxd5,exd5, Re7,Ne2+, Kh1,Ng3+, fxg3,Qxe7, Qxe7,Rfc8, Nf3,{Black resigns} 1-0
a6,Kd6, Ra5,Kc6, a7,Bc3+, Kxc3,Re8, a8=Q+,Rxa8, Rxa8,d2, Kxd2,{Black resigns} 1-0
Qe2,Nxb4, axb4,Qxb4, exf6,Rd6, fxg7,Rxf3, Qxf3,Kxg7, Bf6+,Kg6, Nc3,{Black resigns} 1-0
a5,h5, axb6+,Kxb6, Ba4,Bf4, Rb2+,Ka7, Bc6,Rd5, Bxd5,exd5, Ra4#,{Black checkmated} 1-0
Ne4,Bf4, g3,Bh6, Qc2,Ba6, Qc6,Nb4, Qe8+,Kh7, Qxf7,Nd3, Nf6+,{Black resigns} 1-0
Ra5,Ke5, Rxa4,Rd7, Ra6,Rd6, Rxd6,Kxd6, Kf4,Ke7, Ke5,Kf8, Kxd5,{Black resigns} 1-0
g6,c3, g7,Kf7, Kh7,Ng5+, Kh8,c2, g8=Q+,Kf6, Qc4,Nf7+, Kh7,{Black resigns} 1-0
Ke5,Kd8, Kd6,Kc8, Ke7,Kb7, d6,Kc6, d7,Kd5, d8=Q+,Ke4, Qh8,{Black resigns} 1-0
c5,e6, Nxf8,Rxf8, Qb7+,Kg8, c6,Rd8, c7,Rd1+, Kf2,Rd2+, Kg3,{Black resigns} 1-0
Ng3,Nxg3, fxg3,Bb5, Ng5,Qd4+, Kh1,Qg1+, Kxg1,Rb8, Qh7+,Kf8, Qxf7#,{Black checkmated} 1-0
Rb1+,Kc8, Bc6,Qf5, Rb8+,Kxb8, Qb1+,Qb5, axb5,Ka7, bxa6,Rb8, Bb7,{Black resigns} 1-0
Nxd8,c4, Rc7,a3, Rxc4,f5, Ra4,e4, Rxa3,h5, Kg1,Kf6, Kf2,{Black resigns} 1-0
cxd5,Rxb2, Qf4,a3, Qc4,a2, d6+,Kh8, Nf7+,Kg8, Nh6+,Kh8, Qg8#,{Black checkmated} 1-0
d3,Bb5, a4,Nxe4, Ngxe4,d5, Ng3,d4, Nce2,h4, Ne4,f5, Nd2,{Black resigns} 1-0
Rd1,Qc6, Rb1,Rd8, Rxd8+,Kxd8, Ne5,Qe8, Be3,b5, Rd1+,Kc7, Bxc5,{Black resigns} 1-0
exd6,cxd6, Nh2,Be3, Qe1,Rxh3, gxh3,Qa7, Rf3,Re8, Qf1,Re7, Ng4,{Black resigns} 1-0
Rxg8+,Rxg8, Qxh6,Rf8, Ng5,Rf7, Nxf7+,Kg8, Ng5,Bxg5, Qxg5+,Kh8, Qxf4,{Black resigns} 1-0
a5,Bc7, h4,Be6, h5,c5, h6,cxb4, Qg3+,Bg4, Qxg4+,Kh8, Qg7#,{Black checkmated} 1-0
b3,e6, Nb5,Nxc2+, Qxc2,Qxd2+, Qxd2,Ke7, Qf4,Kd8, Nc7,Nh5, Qg5+,{Black resigns} 1-0
O-O,Nbd7, d3,b5, Bxb5,a6, Bxd7+,Qxd7, Qxc2,Nxd5, Nxd5,Qxd5, Be3,{Black resigns} 1-0
Nb6+,Bd7, Nxa8,e6, Ne5,Bc5+, Kh1,Bd6, Nxf7+,Kc8, Nxh8,Kb8, Nf7,{Black resigns} 1-0
g4,Bxg4, Rg3,O-O, Reg1,h5, h3,Bxh3, Rxg7+,Kh8, Qh6+,Qh7, Qxh7#,{Black checkmated} 1-0
Bf7,Ke7, Bg8,Kd7, Bxh7,Kd8, Bxg6,Ke7, h5,d4, Kd3,Kf8, Kc4,{Black resigns} 1-0
f6,Bd8, Qd2,Bb6, Bxg5,Nf5, Bxh4,Nxh4+, Kh2,Kh8, Qg5,Ng6, Qh6,{Black resigns} 1-0
g3,Kf3, Qd3,Kg4, Kg2,b5, h3+,Kh5, g4+,Kh4, Qg6,c4, Qxh6#,{Black checkmated} 1-0
Qf6,Rfe8, Rh1,Qd6, Rxh7,Kxh7, Rh1+,Qh2, Rxh2+,Bh3, Rxh3+,Kg8, Kb2,{Black resigns} 1-0
f4,a5, Be5,Kc6, Ra1,Kb6, Bc3,Kc5, Bxa5,c6, Bc7,Bc4, g4,{Black resigns} 1-0
gxh6,gxh6, Kb3,a5, Ka4,Kg7, Kxa5,h5, Kb6,Kg6, Kxb7,Kg5, Kc7,{Black resigns} 1-0
Qxf6+,Re7, Qg5,a6, Rxf7,Qxf7, Rxf7,c6, Qxe7+,Kc7, Nc4,b6, Qd6+,{Black resigns} 1-0
Kg5,Kf3, g4,Ke4, Be8,f5, gxf5,Ke3, Kg6,Kf4, h4,Ke5, h5,{Black resigns} 1-0
Qxf5,f6, Nd7,Nc7, Rxe8+,Kf7, Qb1,Kxe8, Qxa2,Kxd7, Qd2+,Kc8, Qd3,{Black resigns} 1-0
e5,b5, Qc6,Re2, exd6,Rc2, Qxc2,Kd7, Qxc7+,Ke6, Qe7+,Kxd5, Qxf8,{Black resigns} 1-0
Re1,Ne4, Bxe4,O-O, Bxh7+,Kh8, Rxe5,Bxe5, Ra2,Bxc3, Nxc3,Kxh7, Qd3+,{Black resigns} 1-0
c4,b5, Nc3,Nxe4, dxe4,bxc4, Rxa2,Qb4, Ra4,Qb6, Bxc4,e6, b3,{Black resigns} 1-0
e5,Qc5, exf6,Bxf3, Bxf3,Ra5, Re4,Kf8, fxg7+,Kxg7, Qf4,Ra8, Re5,{Black resigns} 1-0
Qd4,Ka8, Bg4,Rd8, Qf6,Nf7, Rxd8+,Nxd8, Rxa2,Qd5, Qf5,Qxf5, Bxf5,{Black resigns} 1-0
Kh2,Bg4, f4,h5, Re4,Rd7, Rae1,f5, Re5,Rd4, Nxf5,Rd7, Nh4,Kd8  {White wins by adjudication} 1-0
Qh5+,g6, Nxg6,hxg6, Qxh8,Ne7, Nc3,d5, d4,Nbc6, Bb5,Bd7, Bh6,Kf7  {White wins by adjudication} 1-0
Rxg7,Nxb4, Rh7,Nb5, Nxb5,axb5, Rh8,d5, g7,Nxc2, Kxc2,dxe4, g8=Q,Kc7  {White wins by adjudication} 1-0
Ra7,Ke6, Nc4,Re4, Nd2,Rh4, Nf3,Rh5, g4,Rc5, Rxh7,Rc2+, Kg3,{Black resigns} 1-0
Re1,Rxd5, d4,Rxd4, Qxf5,Qxc4+, Kg1,g6, Qh3,Rd5, Qxh7+,Kf8, Qf7#,{Black checkmated} 1-0
Nxf5,gxf5, Qh5+,Rg6, Qxh7,Rg5, Bxg5,fxg5, Qg8+,Kd7, Qxd5+,Kc7, Nb5+,{Black resigns} 1-0
Ndc4,Qd5, Na5,Be6, Bc4,Nxa5, Bxd5,Bxd5, c4,Bc6, Bg5,Rc8, Bxe7,{Black resigns} 1-0
Rfd1,Rxd1+, Rxd1,Be2, Rd2,Bh5, cxb6,axb6, Bxb6,h6, Rd8+,Rxd8, Bxd8,{Black resigns} 1-0
Qd4,Qg6, Nh4,Qh6, Nf5,Bh2+, Kxh2,Qf6, Nxg7,Qxd4, Bxd4,Re7, Nf5,{Black resigns} 1-0
Rd1,Rb5, c4,Rb8, Nxe5,Qe6, Qxc6+,Kf8, Nd7+,Kf7, Qf3+,Kg6, Nxb8,{Black resigns} 1-0
Qc7+,Kb5, Qc2,Kb4, Kc6,Ka3, Qb1,Ka4, Kc5,Ka3, Kc4,Ka4, Qb4#,{Black checkmated} 1-0
Be4,Bxc4, a6,Rd2, a7,f5, gxf5,Ba2, a8=Q,Rxa8, Bxa8,Bc4, Be4,{Black resigns} 1-0
Rh8,g6, Ng5,Ka8, Nxf7,Rb8, Rxd8,Rxd8, Qxd8+,Kb7, Qxd5,cxd5, Nd6+,{Black resigns} 1-0
Bh6,Rfe8, Qe1,d5, Qh4,f5, Bg5,Qd7, Bf6,Bd6, Qg5+,Kf8, Qg7#,{Black checkmated} 1-0
Rdg1,Kg8, Rg4,a5, Rhg1,a4, Rxg7+,Kf8, Rg8+,Ke7, Rxe8+,Kxe8, Rg8+,{Black resigns} 1-0
Re3,Kf6, Rg3,Rxg3, Kxg3,Ke6, Kxg2,Kd5, b4,Kc4, Kf3,Kb3, b5,{Black resigns} 1-0
Rxh6+,Kg8, Rg1,Rfe8, Ne6+,Qg6, Rgxg6+,fxg6, Nxc7,Bf7, Nxa8,Rxa8, f4,{Black resigns} 1-0
Bg5,c5, Bh6,Kd6, Bf8+,Kd7, Kxe5,Kc6, Be7,Kd7, Bxc5,Kc7, Kd5,{Black resigns} 1-0
Nf4,Qh6, Nd5,Qg6, e5,Ne4, Bxe4,f5, Nf4,Qf7, Bxc6,dxc6, exd6,{Black resigns} 1-0
R1f6,Qxa2, h3,Qxb2, Nf5,Qb1+, Kh2,Qg1+, Kxg1,h6, Qxh6+,Kg8, Rg7#,{Black checkmated} 1-0
Re1,Qg4, Qd5,Kh8, Ng5,Nd8, Qf3,Qd7, Qh5,Qf5, Re2,c6, Bc2,{Black resigns} 1-0
Rc6,Be7, e6,Bd8, Rd6,Kc7, Rd7+,Kc8, Rg7,g4, Rxg4,Be7, Rg7,{Black resigns} 1-0
Ra2,Rac8, Re2,Kh8, f5,dxe5, Bxh6,gxh6, f6,Qd6, Qe4,exd5, Qxh7#,{Black checkmated} 1-0
Nxe4,fxe4, Qd5,Qe6, Rxe4,Qxd5, Bxd5,d6, Bxa8,Bf5, Re1,Bxc2, f4,{Black resigns} 1-0
Qg1,f3, Re3,hxg4, Qxg4,Qxg4, hxg4,g5, Rxf3,Kg7, Rf6,d5, Rg6+,{Black resigns} 1-0
exf6,Qxf6, a4,Bd6, Qe2,g6, Ne5,Rad8, Ndf3,c5, Nxd7,Rxd7, dxc5,{Black resigns} 1-0
e5,Nxe5, dxe5,Bxf3, Nxf3,Bc5, exf6,Qxf6, O-O,h6, Re1,d5, Be3,{Black resigns} 1-0
Ne4,d6, Nxf6+,Qxf6, Bg5,Qd8, Bxd8,Rxd8, O-O,f5, Qc2,h6, Rae1,{Black resigns} 1-0
a4,Ba6, b4,f6, b5,Bxb5, axb5,a6, bxa6,bxa6, Rxd3,a5, c6,{Black resigns} 1-0
e5,Nxe5, dxe5,Bxf3, Nxf3,Bc5, exf6,Qxf6, Bg5,Bxf2+, Kxf2,Qd8, Bxd8,{Black resigns} 1-0
e5,Nxe5, dxe5,Bxf3, Nxf3,Bc5, exf6,Qxf6, Bg5,Bxf2+, Kxf2,Qd8, Bxd8,{Black resigns} 1-0
e5,Nxe5, dxe5,Bxf3, Nxf3,Bc5, exf6,Qxf6, Bg5,Be7, Bxf6,Bxf6, O-O,{Black resigns} 1-0
exf6,Qxf6, Nf1,Bd7, Bg5,Nxd4, cxd4,Ba5, Re2,Qxf3, gxf3,f6, Bd2,{Black resigns} 1-0
Qe3,c5, Rxd4,Qxd4, Qxd4,cxd4, Bb7,Kg8, Rd1,f6, Rxd4,fxe5, Re4,{Black resigns} 1-0
Bxc5,bxc5, Qc1,Rhe8, Rxc5,Qxc5, Qxc5+,Kd7, Rd1,Ke6, Bxd5+,Kf6, Qc6+,{Black resigns} 1-0
Rfd1,Bb2, Rc2,Bxa3, Nc6,Kg7, Rd7,Bc5, Bxc5,bxc5, Rb2,Kf6, Rbb7,{Black resigns} 1-0
Ra4,Bg6, Rha1,Rb7, Ra8,Kf8, Rxe8+,Kxe8, Ra8+,Rb8, Rxb8+,Kd7, Rd8#,{Black checkmated} 1-0
Nxe5,Bxe5, Rxe5,Qxe5, Rxe5,Rxe5, Qh8+,Ke7, Qxe5+,Be6, Qc7+,Kf6, Qf4+,{Black resigns} 1-0
Nc4,Bb4, Rd1,Rc7, Bf4,e5, Bxe5,Rxc4, bxc4,Be6, Bd5,Bf7, Bxf7+,{Black resigns} 1-0
Rxd6,Qe7, Rd4,Qf6, h3,Kh8, Qd2,Rc8, a4,Qe5, Rd8+,Rxd8, Qxd8#,{Black checkmated} 1-0
